filename,content,unit_type,char_count,word_count,start_pos,end_pos
info_cubo_ofertaplazas_v18.md,"## DIMENSION: Estudio Previo ##

Notas generales:
- Identifica la clase de estudio cursado anteriormente por los solicitantes, que les da acceso a la Universid de acuerdo con los requisitos establecidos por la legislación vigente.",sentence,230,41,5801,6031
info_cubo_ofertaplazas_v18.md,">Valores posibles: Pruebas de Acceso, COU sin PAU, FP, Titulados Universitarios, Mayores de 25, Mayo
de 40, Mayores de 45

## DIMENSION: Fecha de actualización ##

Notas generales:
- Indica la fecha de la última recarga de datos.",sentence,229,51,6033,6262
info_cubo_ofertaplazas_v18.md,"Habitualmente es el domingo anterior a la consulta de dato

## DIMENSION: Prelación Convo Nota de Corte ##

Notas generales:
- Indica si la nota de corte corresponde a un solicitante del cupo general de la convocatoria ordinaria o años anteriores (J), o bien de la convocatoria de extraordinaria (S).",sentence,300,60,6264,6564
info_cubo_ofertaplazas_v18.md,"Observaciones:

>Esta variable es imprescindible para entender las notas de corte del cupo general en la convocato
extraordinaria, puesto que los solicitantes de esta vía que superaron la prueba de acceso en la convocato ordinaria o en años anteriores tienen siempre preferencia sobre los que superan la prueba de acceso en convocatoria extraordinaria, independientemente de su nota de admisión.",sentence,395,64,6565,6960
info_cubo_ofertaplazas_v18.md,>IMPORTANTE: la prioridad ha dejado de tener vigencia a partir del curso académico 2017/18.,sentence,91,17,6961,7052
info_cubo_ofertaplazas_v18.md,"## DIMENSION: Tipo de Acceso ##

Notas generales:
- Clasifica las plazas según se correspondan con el proceso general de preinscripción a grados (Preinscripció o con el proceso de admisión a máster (acceso a ciclos).",sentence,216,43,7054,7270
info_cubo_ofertaplazas_v18.md,"## DIMENSION: Titulación ##

Atributos:
• Estudio:
Permite identificar el estudio ofertado.",sentence,91,18,7272,7363
info_cubo_ofertaplazas_v18.md,"• Plan de estudios:
Permite identificar el plan de estudios ofertado.",sentence,69,13,7365,7434
info_cubo_ofertaplazas_v18.md,"• Rama de Conocimiento:
Permite identificar la rama de conocimiento (Artes y Humanidades, Ciencias, Ciencias Sociales y Jurídic Ciencias de la Salud, Ingeniería y Arquitectura) a la que se asigna el plan de estudios ofertado.",sentence,225,42,7436,7661
info_cubo_ofertaplazas_v18.md,"• Tipo de estudio:
Permite identificar el tipo de titulación ofertada: grado, licenciatura o equivalente, diplomatura equivalente.",sentence,130,22,7663,7793
info_cubo_PDI_v21.md,"=== MEDIDAS ===

** Número de PDI **
Número de efectivos de PDI que constan en las bases de datos de personal con contrato activo a la fecha de consulta. Observaciones:

>IMPORTANTE: se debe utilizar la dimensión TIEMPO (año o mes) para filtrar el número de efectivos en un
periodo o fecha concreta. Se incluye la totalidad de efectivos, estén ocupando o no su puesto.",section,369,76,0,369
info_cubo_PDI_v21.md,=== DIMENSIONES ===,section,20,3,370,390
info_cubo_PDI_v21.md,"## DIMENSION: Compatibilidad ##

Atributos:
• Concedida (S/N):
Permite clasificar los datos en función de si el personal tiene concedida (S) o no (N), por esta institución, compatibilidad con otras actividades públicas o privadas.",section,231,48,391,622
info_cubo_PDI_v21.md,"## DIMENSION: Contrato ##

Atributos:
• Asociado Sanitario (S/N):
Permite distinguir a los profesores asociados de ciencias de la salud (S) del resto del personal (N).

• Carga Docente Semanal:
Permite clasificar al personal en función del número horas semanales que conlleva su carga docente.

• Categoría Cuerpo Escala:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenece el personal.

>Valores posibles: Catedráticos de Universidad, Titulares de Universidad, Catedráticos de Escuelas
Universitarias, Titulares de Escuelas Universitarias, Asociados, Contratados Doctores, Personal Investigador Formación, Personal Docente Investigador o Técnico, Ayudantes Doctores, Colaboradores, Colaboradores Extraordinarios, Eméritos, etc.

• Dedicación:
Identifica el tipo de dedicación que tiene el personal.

>Valores posibles: tiempo completo, tiempo parcial, tiempo parcial 6 horas, tiempo parcial 4 horas, tiempo
parcial 3 horas, conjunta completa (es la dedicación de algunos profesores vinculados a instituciones sanitar distintos de los asociados de ciencias de la salud), conjunta parcial (es la dedicación de los asociados de cien de la salud), colaborador extraordinario.

• Permanente (S/N):
Permite agrupar los datos en función de si el personal tiene vinculación permanente con la Universidad Zaragoza (S) o no (N). Según la disposición adicional décima de los Estatutos de la UZ, “son profesores con vinculación permanente Universidad los funcionarios de los cuerpos docentes universitarios y los profesores contratados con cará indefinido"". Por tanto se consideran permanentes: • Funcionarios de los cuerpos docentes universitarios: catedráticos de universidad, profesores titulare universidad, catedráticos de escuelas universitarias y profesores titulares de escuelas universitarias. • Profesores contratados con carácter indefinido: los que tienen régimen jurídico ""laboral"" y contrato con modalidades ""indefinido fijo"" o ""indefinido no fijo"".

• Régimen Jurídico:
Permite agrupar al personal en función del régimen jurídico en el que se adscribe su nombramiento o contra

>Valores posibles: funcionario, laboral, atípico (es el caso de los colaboradores extraordinarios y el de los
eméritos), contratado administrativo.

• Situación Administrativa:
Permite agrupar el personal en función de la situación administrativa en la que se encuentre.

>Ejemplos: servicio activo, excedencia, suspensión de contrato, servicios especiales.

• Tipo personal:
Permite agrupar el personal en función de la modalidad de régimen jurídico.

>Valores posibles: de carrera, indefinido fijo, temporal, convencional (es el caso de los colaboradores
extraordinarios y el de los eméritos).",section,2715,469,623,3338
info_cubo_PDI_v21.md,"## DIMENSION: Fecha de actualización ##

Notas generales:
- Indica la fecha de la última recarga de datos. Habitualmente es el domingo anterior a la consulta de datos.",section,168,34,3339,3507
info_cubo_PDI_v21.md,"## DIMENSION: Persona ##

Atributos:
• Edad:
Permite agrupar el personal en función de su edad a fecha 31 de diciembre del año seleccionado.

>Valores posibles: 21-25, 26-30, 31-35, 36-40, 41-45, 46-50, 51-55, 56-60,61-65, >65.

• País Nacionalidad:
Permite clasificar los datos en función del país de nacionalidad legal del personal.

• Sexo:
Permite clasificar el personal en función de su sexo.",section,398,84,3508,3906
info_cubo_PDI_v21.md,"## DIMENSION: Puesto ##

Atributos:
• Centro:
Permite clasificar los datos en función del centro al que pertenece el personal.

• Centro Localidad:
Permite clasificar los datos en función de la localidad donde se sitúa el centro al que está adscrito el persona

• Departamento:
Permite clasificar los datos en función del departamento al que está adscrito el personal.

• Macroárea:
Permite clasificar los datos en función de la macroárea a la que se asigna el área de conocimiento de adscripción del personal, según lo dispuesto en el Anexo I del Real Decreto 415/2015, de 29 de mayo, por el que se modifica el Real Decreto 1312/2007, de 5 de octubre, por el que se establece la acreditación nacional para el acceso a los cuerpos docentes universitarios.

• Área:
Permite clasificar los datos en función del área de conocimiento a la que pertenece el personal.",section,862,163,3907,4769
info_cubo_PDI_v21.md,"## DIMENSION: Sindicato ##

Notas generales:
- Permite clasificar el personal en función de si tiene concedida o no algún tipo de reducción horaria para el desempeño de tareas sindicales.

>Nota: si los efectivos tienen concedida reducción se detalla la denominación del sindicato y si no tienen
concedida reducción figura el valor “No Informado”.

Atributos:
• Reducción:
Identifica el porcentaje de reducción horaria o número de horas lectivas que se reducen por el desempeño d tareas sindicales.

>Nota: si el empleado no tiene concedida reducción horaria, figura con el valor “Sin reducción”.",section,597,111,4770,5367
info_cubo_PDI_v21.md,"## DIMENSION: TIEMPO ##

Notas generales:
- Permite ubicar en el tiempo la relación del personal con la UZ. Se pueden desglosar los datos según el año o mes: • MES: se incluyen los efectivos existentes a fecha último día del mes seleccionado (si se trata de un m en curso, se incluyen los efectivos existentes a la fecha de la última carga). • AÑO: se acumulan los efectivos existentes a fecha último día de todos los meses del año seleccionad (si el año seleccionado es un año en curso, se acumulan los efectivos existentes a fecha último día d los meses anteriores y para el mes en curso los efectivos existentes a la fecha de la última carga).",section,647,135,5368,6015
info_cubo_PDI_v21.md,"## DIMENSION: Titulación ##

Notas generales:
- Permite clasificar los datos en función del nivel de titulación del personal.

>Valores posibles: SUP (licenciatura o equivalente), MED (diplomatura o equivalente), DOC (doctor), MAS
(máster), GRA (grado), ELE (elemental), BAC (bachillerato).

Atributos:
• Doctor (S/N):
Permite clasificar el personal en función de si figura como Doctor en las bases de datos de personal (S) o no

• Doctor País:
Permite clasificar el personal en función, en su caso, del país en que ha obtenido el título de Doctor.

>Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".

• Doctor Universidad:
Permite clasificar el personal en función, en su caso, de la universidad en que ha obtenido el título de Doctor

>Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".",section,904,200,6016,6920
info_cubo_PDI_v21.md,"## DIMENSION: Tramos ##

Atributos:
• Docencia Quinquenios:
Permite clasificar los datos en función del número de quinquenios o tramos de docencia que tiene reconocid el personal a efectos económicos.

>Nota: contabiliza los quinquenios acumulados por el efectivo en la fecha (año o mes) seleccionada en la
dimensión “tiempo”.

• Gestión Trienios:
Permite clasificar los datos en función del número de trienios o tramos de gestión que tiene reconocido el personal.

>Nota: contabiliza los trienios acumulados por el efectivo en la fecha (año o mes) seleccionada en la dimensi
“tiempo”.

• Investigación Estatal:
Permite clasificar los datos en función del número de sexenios o tramos de investigación reconocidos por la CNEAI, tanto para los cuerpos de funcionarios docentes universitarios como para el personal contratado.

>Nota: contabiliza los sexenios reconocidos a efectos económicos acumulados en la fecha (año o mes)
seleccionada en la dimensión “tiempo”.",section,965,176,6921,7886
info_cubo_PDI_v21.md,=== MEDIDAS ===,paragraph,15,3,0,15
info_cubo_PDI_v21.md,"** Número de PDI **
Número de efectivos de PDI que constan en las bases de datos de personal con contrato activo a la fecha de consulta. Observaciones:",paragraph,151,32,17,168
info_cubo_PDI_v21.md,">IMPORTANTE: se debe utilizar la dimensión TIEMPO (año o mes) para filtrar el número de efectivos en un
periodo o fecha concreta. Se incluye la totalidad de efectivos, estén ocupando o no su puesto.",paragraph,198,41,170,368
info_cubo_PDI_v21.md,=== DIMENSIONES ===,paragraph,19,3,370,389
info_cubo_PDI_v21.md,## DIMENSION: Compatibilidad ##,paragraph,31,7,391,422
info_cubo_PDI_v21.md,"Atributos:
• Concedida (S/N):
Permite clasificar los datos en función de si el personal tiene concedida (S) o no (N), por esta institución, compatibilidad con otras actividades públicas o privadas.",paragraph,197,41,424,621
info_cubo_PDI_v21.md,## DIMENSION: Contrato ##,paragraph,25,7,623,648
info_cubo_PDI_v21.md,"Atributos:
• Asociado Sanitario (S/N):
Permite distinguir a los profesores asociados de ciencias de la salud (S) del resto del personal (N).",paragraph,140,31,650,790
info_cubo_PDI_v21.md,"• Carga Docente Semanal:
Permite clasificar al personal en función del número horas semanales que conlleva su carga docente.",paragraph,124,21,792,916
info_cubo_PDI_v21.md,"• Categoría Cuerpo Escala:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenece el personal.",paragraph,128,21,918,1046
info_cubo_PDI_v21.md,">Valores posibles: Catedráticos de Universidad, Titulares de Universidad, Catedráticos de Escuelas
Universitarias, Titulares de Escuelas Universitarias, Asociados, Contratados Doctores, Personal Investigador Formación, Personal Docente Investigador o Técnico, Ayudantes Doctores, Colaboradores, Colaboradores Extraordinarios, Eméritos, etc.",paragraph,340,49,1048,1388
info_cubo_PDI_v21.md,"• Dedicación:
Identifica el tipo de dedicación que tiene el personal.",paragraph,69,13,1390,1459
info_cubo_PDI_v21.md,">Valores posibles: tiempo completo, tiempo parcial, tiempo parcial 6 horas, tiempo parcial 4 horas, tiempo
parcial 3 horas, conjunta completa (es la dedicación de algunos profesores vinculados a instituciones sanitar distintos de los asociados de ciencias de la salud), conjunta parcial (es la dedicación de los asociados de cien de la salud), colaborador extraordinario.",paragraph,371,68,1461,1832
info_cubo_PDI_v21.md,"• Permanente (S/N):
Permite agrupar los datos en función de si el personal tiene vinculación permanente con la Universidad Zaragoza (S) o no (N). Según la disposición adicional décima de los Estatutos de la UZ, “son profesores con vinculación permanente Universidad los funcionarios de los cuerpos docentes universitarios y los profesores contratados con cará indefinido"". Por tanto se consideran permanentes: • Funcionarios de los cuerpos docentes universitarios: catedráticos de universidad, profesores titulare universidad, catedráticos de escuelas universitarias y profesores titulares de escuelas universitarias. • Profesores contratados con carácter indefinido: los que tienen régimen jurídico ""laboral"" y contrato con modalidades ""indefinido fijo"" o ""indefinido no fijo"".",paragraph,778,130,1834,2612
info_cubo_PDI_v21.md,"• Régimen Jurídico:
Permite agrupar al personal en función del régimen jurídico en el que se adscribe su nombramiento o contra",paragraph,126,22,2614,2740
info_cubo_PDI_v21.md,">Valores posibles: funcionario, laboral, atípico (es el caso de los colaboradores extraordinarios y el de los
eméritos), contratado administrativo.",paragraph,147,27,2742,2889
info_cubo_PDI_v21.md,"• Situación Administrativa:
Permite agrupar el personal en función de la situación administrativa en la que se encuentre.",paragraph,121,20,2891,3012
info_cubo_PDI_v21.md,">Ejemplos: servicio activo, excedencia, suspensión de contrato, servicios especiales.",paragraph,85,15,3014,3099
info_cubo_PDI_v21.md,"• Tipo personal:
Permite agrupar el personal en función de la modalidad de régimen jurídico.",paragraph,92,17,3101,3193
info_cubo_PDI_v21.md,">Valores posibles: de carrera, indefinido fijo, temporal, convencional (es el caso de los colaboradores
extraordinarios y el de los eméritos).",paragraph,142,28,3195,3337
info_cubo_PDI_v21.md,## DIMENSION: Fecha de actualización ##,paragraph,39,9,3339,3378
info_cubo_PDI_v21.md,"Notas generales:
- Indica la fecha de la última recarga de datos. Habitualmente es el domingo anterior a la consulta de datos.",paragraph,126,25,3380,3506
info_cubo_PDI_v21.md,## DIMENSION: Persona ##,paragraph,24,7,3508,3532
info_cubo_PDI_v21.md,"Atributos:
• Edad:
Permite agrupar el personal en función de su edad a fecha 31 de diciembre del año seleccionado.",paragraph,114,23,3534,3648
info_cubo_PDI_v21.md,">Valores posibles: 21-25, 26-30, 31-35, 36-40, 41-45, 46-50, 51-55, 56-60,61-65, >65.",paragraph,85,23,3650,3735
info_cubo_PDI_v21.md,"• País Nacionalidad:
Permite clasificar los datos en función del país de nacionalidad legal del personal.",paragraph,105,18,3737,3842
info_cubo_PDI_v21.md,"• Sexo:
Permite clasificar el personal en función de su sexo.",paragraph,61,13,3844,3905
info_cubo_PDI_v21.md,## DIMENSION: Puesto ##,paragraph,23,7,3907,3930
info_cubo_PDI_v21.md,"Atributos:
• Centro:
Permite clasificar los datos en función del centro al que pertenece el personal.",paragraph,101,19,3932,4033
info_cubo_PDI_v21.md,"• Centro Localidad:
Permite clasificar los datos en función de la localidad donde se sitúa el centro al que está adscrito el persona",paragraph,132,24,4035,4167
info_cubo_PDI_v21.md,"• Departamento:
Permite clasificar los datos en función del departamento al que está adscrito el personal.",paragraph,106,18,4169,4275
info_cubo_PDI_v21.md,"• Macroárea:
Permite clasificar los datos en función de la macroárea a la que se asigna el área de conocimiento de adscripción del personal, según lo dispuesto en el Anexo I del Real Decreto 415/2015, de 29 de mayo, por el que se modifica el Real Decreto 1312/2007, de 5 de octubre, por el que se establece la acreditación nacional para el acceso a los cuerpos docentes universitarios.",paragraph,385,75,4277,4662
info_cubo_PDI_v21.md,"• Área:
Permite clasificar los datos en función del área de conocimiento a la que pertenece el personal.",paragraph,104,20,4664,4768
info_cubo_PDI_v21.md,## DIMENSION: Sindicato ##,paragraph,26,7,4770,4796
info_cubo_PDI_v21.md,"Notas generales:
- Permite clasificar el personal en función de si tiene concedida o no algún tipo de reducción horaria para el desempeño de tareas sindicales.",paragraph,159,28,4798,4957
info_cubo_PDI_v21.md,">Nota: si los efectivos tienen concedida reducción se detalla la denominación del sindicato y si no tienen
concedida reducción figura el valor “No Informado”.",paragraph,158,29,4959,5117
info_cubo_PDI_v21.md,"Atributos:
• Reducción:
Identifica el porcentaje de reducción horaria o número de horas lectivas que se reducen por el desempeño d tareas sindicales.",paragraph,149,26,5119,5268
info_cubo_PDI_v21.md,">Nota: si el empleado no tiene concedida reducción horaria, figura con el valor “Sin reducción”.",paragraph,96,21,5270,5366
info_cubo_PDI_v21.md,## DIMENSION: TIEMPO ##,paragraph,23,7,5368,5391
info_cubo_PDI_v21.md,"Notas generales:
- Permite ubicar en el tiempo la relación del personal con la UZ. Se pueden desglosar los datos según el año o mes: • MES: se incluyen los efectivos existentes a fecha último día del mes seleccionado (si se trata de un m en curso, se incluyen los efectivos existentes a la fecha de la última carga). • AÑO: se acumulan los efectivos existentes a fecha último día de todos los meses del año seleccionad (si el año seleccionado es un año en curso, se acumulan los efectivos existentes a fecha último día d los meses anteriores y para el mes en curso los efectivos existentes a la fecha de la última carga).",paragraph,621,128,5393,6014
info_cubo_PDI_v21.md,## DIMENSION: Titulación ##,paragraph,27,7,6016,6043
info_cubo_PDI_v21.md,"Notas generales:
- Permite clasificar los datos en función del nivel de titulación del personal.",paragraph,96,17,6045,6141
info_cubo_PDI_v21.md,">Valores posibles: SUP (licenciatura o equivalente), MED (diplomatura o equivalente), DOC (doctor), MAS
(máster), GRA (grado), ELE (elemental), BAC (bachillerato).",paragraph,163,43,6143,6306
info_cubo_PDI_v21.md,"Atributos:
• Doctor (S/N):
Permite clasificar el personal en función de si figura como Doctor en las bases de datos de personal (S) o no",paragraph,136,31,6308,6444
info_cubo_PDI_v21.md,"• Doctor País:
Permite clasificar el personal en función, en su caso, del país en que ha obtenido el título de Doctor.",paragraph,118,26,6446,6564
info_cubo_PDI_v21.md,">Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".",paragraph,108,25,6566,6674
info_cubo_PDI_v21.md,"• Doctor Universidad:
Permite clasificar el personal en función, en su caso, de la universidad en que ha obtenido el título de Doctor",paragraph,133,26,6676,6809
info_cubo_PDI_v21.md,">Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".",paragraph,108,25,6811,6919
info_cubo_PDI_v21.md,## DIMENSION: Tramos ##,paragraph,23,7,6921,6944
info_cubo_PDI_v21.md,"Atributos:
• Docencia Quinquenios:
Permite clasificar los datos en función del número de quinquenios o tramos de docencia que tiene reconocid el personal a efectos económicos.",paragraph,175,29,6946,7121
info_cubo_PDI_v21.md,">Nota: contabiliza los quinquenios acumulados por el efectivo en la fecha (año o mes) seleccionada en la
dimensión “tiempo”.",paragraph,124,26,7123,7247
info_cubo_PDI_v21.md,"• Gestión Trienios:
Permite clasificar los datos en función del número de trienios o tramos de gestión que tiene reconocido el personal.",paragraph,136,24,7249,7385
info_cubo_PDI_v21.md,">Nota: contabiliza los trienios acumulados por el efectivo en la fecha (año o mes) seleccionada en la dimensi
“tiempo”.",paragraph,119,26,7387,7506
info_cubo_PDI_v21.md,"• Investigación Estatal:
Permite clasificar los datos en función del número de sexenios o tramos de investigación reconocidos por la CNEAI, tanto para los cuerpos de funcionarios docentes universitarios como para el personal contratado.",paragraph,236,37,7508,7744
info_cubo_PDI_v21.md,">Nota: contabiliza los sexenios reconocidos a efectos económicos acumulados en la fecha (año o mes)
seleccionada en la dimensión “tiempo”.",paragraph,138,27,7746,7884
info_cubo_PDI_v21.md,"=== MEDIDAS ===

** Número de PDI **
Número de efectivos de PDI que constan en las bases de datos de personal con contrato activo a la fecha de consulta.",sentence,153,33,0,153
info_cubo_PDI_v21.md,"Observaciones:

>IMPORTANTE: se debe utilizar la dimensión TIEMPO (año o mes) para filtrar el número de efectivos en un
periodo o fecha concreta.",sentence,145,29,153,298
info_cubo_PDI_v21.md,"Se incluye la totalidad de efectivos, estén ocupando o no su puesto.",sentence,68,14,299,367
info_cubo_PDI_v21.md,"=== DIMENSIONES ===

## DIMENSION: Compatibilidad ##

Atributos:
• Concedida (S/N):
Permite clasificar los datos en función de si el personal tiene concedida (S) o no (N), por esta institución, compatibilidad con otras actividades públicas o privadas.",sentence,251,51,368,619
info_cubo_PDI_v21.md,"## DIMENSION: Contrato ##

Atributos:
• Asociado Sanitario (S/N):
Permite distinguir a los profesores asociados de ciencias de la salud (S) del resto del personal (N).",sentence,167,38,621,788
info_cubo_PDI_v21.md,"• Carga Docente Semanal:
Permite clasificar al personal en función del número horas semanales que conlleva su carga docente.",sentence,124,21,790,914
info_cubo_PDI_v21.md,"• Categoría Cuerpo Escala:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenece el personal.",sentence,128,21,916,1044
info_cubo_PDI_v21.md,">Valores posibles: Catedráticos de Universidad, Titulares de Universidad, Catedráticos de Escuelas
Universitarias, Titulares de Escuelas Universitarias, Asociados, Contratados Doctores, Personal Investigador Formación, Personal Docente Investigador o Técnico, Ayudantes Doctores, Colaboradores, Colaboradores Extraordinarios, Eméritos, etc.",sentence,340,49,1046,1386
info_cubo_PDI_v21.md,"• Dedicación:
Identifica el tipo de dedicación que tiene el personal.",sentence,69,13,1388,1457
info_cubo_PDI_v21.md,">Valores posibles: tiempo completo, tiempo parcial, tiempo parcial 6 horas, tiempo parcial 4 horas, tiempo
parcial 3 horas, conjunta completa (es la dedicación de algunos profesores vinculados a instituciones sanitar distintos de los asociados de ciencias de la salud), conjunta parcial (es la dedicación de los asociados de cien de la salud), colaborador extraordinario.",sentence,371,68,1459,1830
info_cubo_PDI_v21.md,"• Permanente (S/N):
Permite agrupar los datos en función de si el personal tiene vinculación permanente con la Universidad Zaragoza (S) o no (N).",sentence,145,32,1832,1977
info_cubo_PDI_v21.md,"Según la disposición adicional décima de los Estatutos de la UZ, “son profesores con vinculación permanente Universidad los funcionarios de los cuerpos docentes universitarios y los profesores contratados con cará indefinido"".",sentence,226,35,1979,2205
info_cubo_PDI_v21.md,"Por tanto se consideran permanentes: • Funcionarios de los cuerpos docentes universitarios: catedráticos de universidad, profesores titulare universidad, catedráticos de escuelas universitarias y profesores titulares de escuelas universitarias.",sentence,244,33,2206,2450
info_cubo_PDI_v21.md,"• Profesores contratados con carácter indefinido: los que tienen régimen jurídico ""laboral"" y contrato con modalidades ""indefinido fijo"" o ""indefinido no fijo"".",sentence,160,30,2451,2611
info_cubo_PDI_v21.md,"• Régimen Jurídico:
Permite agrupar al personal en función del régimen jurídico en el que se adscribe su nombramiento o contra

>Valores posibles: funcionario, laboral, atípico (es el caso de los colaboradores extraordinarios y el de los
eméritos), contratado administrativo.",sentence,275,49,2612,2887
info_cubo_PDI_v21.md,"• Situación Administrativa:
Permite agrupar el personal en función de la situación administrativa en la que se encuentre.",sentence,121,20,2889,3010
info_cubo_PDI_v21.md,">Ejemplos: servicio activo, excedencia, suspensión de contrato, servicios especiales.",sentence,85,15,3012,3097
info_cubo_PDI_v21.md,"• Tipo personal:
Permite agrupar el personal en función de la modalidad de régimen jurídico.",sentence,92,17,3099,3191
info_cubo_PDI_v21.md,">Valores posibles: de carrera, indefinido fijo, temporal, convencional (es el caso de los colaboradores
extraordinarios y el de los eméritos).",sentence,142,28,3193,3335
info_cubo_PDI_v21.md,"## DIMENSION: Fecha de actualización ##

Notas generales:
- Indica la fecha de la última recarga de datos.",sentence,106,23,3337,3443
info_cubo_PDI_v21.md,Habitualmente es el domingo anterior a la consulta de datos.,sentence,60,11,3445,3505
info_cubo_PDI_v21.md,"## DIMENSION: Persona ##

Atributos:
• Edad:
Permite agrupar el personal en función de su edad a fecha 31 de diciembre del año seleccionado.",sentence,140,30,3506,3646
info_cubo_PDI_v21.md,">Valores posibles: 21-25, 26-30, 31-35, 36-40, 41-45, 46-50, 51-55, 56-60,61-65, >65.",sentence,85,23,3648,3733
info_cubo_PDI_v21.md,"• País Nacionalidad:
Permite clasificar los datos en función del país de nacionalidad legal del personal.",sentence,105,18,3735,3840
info_cubo_PDI_v21.md,"• Sexo:
Permite clasificar el personal en función de su sexo.",sentence,61,13,3842,3903
info_cubo_PDI_v21.md,"## DIMENSION: Puesto ##

Atributos:
• Centro:
Permite clasificar los datos en función del centro al que pertenece el personal.",sentence,126,26,3905,4031
info_cubo_PDI_v21.md,"• Centro Localidad:
Permite clasificar los datos en función de la localidad donde se sitúa el centro al que está adscrito el persona

• Departamento:
Permite clasificar los datos en función del departamento al que está adscrito el personal.",sentence,240,42,4033,4273
info_cubo_PDI_v21.md,"• Macroárea:
Permite clasificar los datos en función de la macroárea a la que se asigna el área de conocimiento de adscripción del personal, según lo dispuesto en el Anexo I del Real Decreto 415/2015, de 29 de mayo, por el que se modifica el Real Decreto 1312/2007, de 5 de octubre, por el que se establece la acreditación nacional para el acceso a los cuerpos docentes universitarios.",sentence,385,75,4275,4660
info_cubo_PDI_v21.md,"• Área:
Permite clasificar los datos en función del área de conocimiento a la que pertenece el personal.",sentence,104,20,4662,4766
info_cubo_PDI_v21.md,"## DIMENSION: Sindicato ##

Notas generales:
- Permite clasificar el personal en función de si tiene concedida o no algún tipo de reducción horaria para el desempeño de tareas sindicales.",sentence,187,35,4768,4955
info_cubo_PDI_v21.md,">Nota: si los efectivos tienen concedida reducción se detalla la denominación del sindicato y si no tienen
concedida reducción figura el valor “No Informado”.",sentence,158,29,4957,5115
info_cubo_PDI_v21.md,"Atributos:
• Reducción:
Identifica el porcentaje de reducción horaria o número de horas lectivas que se reducen por el desempeño d tareas sindicales.",sentence,149,26,5117,5266
info_cubo_PDI_v21.md,">Nota: si el empleado no tiene concedida reducción horaria, figura con el valor “Sin reducción”.",sentence,96,21,5268,5364
info_cubo_PDI_v21.md,"## DIMENSION: TIEMPO ##

Notas generales:
- Permite ubicar en el tiempo la relación del personal con la UZ.",sentence,107,24,5366,5473
info_cubo_PDI_v21.md,"Se pueden desglosar los datos según el año o mes: • MES: se incluyen los efectivos existentes a fecha último día del mes seleccionado (si se trata de un m en curso, se incluyen los efectivos existentes a la fecha de la última carga).",sentence,233,50,5475,5708
info_cubo_PDI_v21.md,"• AÑO: se acumulan los efectivos existentes a fecha último día de todos los meses del año seleccionad (si el año seleccionado es un año en curso, se acumulan los efectivos existentes a fecha último día d los meses anteriores y para el mes en curso los efectivos existentes a la fecha de la última carga).",sentence,304,61,5709,6013
info_cubo_PDI_v21.md,"## DIMENSION: Titulación ##

Notas generales:
- Permite clasificar los datos en función del nivel de titulación del personal.",sentence,125,24,6014,6139
info_cubo_PDI_v21.md,">Valores posibles: SUP (licenciatura o equivalente), MED (diplomatura o equivalente), DOC (doctor), MAS
(máster), GRA (grado), ELE (elemental), BAC (bachillerato).",sentence,163,43,6141,6304
info_cubo_PDI_v21.md,"Atributos:
• Doctor (S/N):
Permite clasificar el personal en función de si figura como Doctor en las bases de datos de personal (S) o no

• Doctor País:
Permite clasificar el personal en función, en su caso, del país en que ha obtenido el título de Doctor.",sentence,256,57,6306,6562
info_cubo_PDI_v21.md,">Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".",sentence,108,25,6564,6672
info_cubo_PDI_v21.md,"• Doctor Universidad:
Permite clasificar el personal en función, en su caso, de la universidad en que ha obtenido el título de Doctor

>Nota: en caso de que no conste que el efectivo haya obtenido el título de Doctor se consignará ""No aplica"".",sentence,243,51,6674,6917
info_cubo_PDI_v21.md,"## DIMENSION: Tramos ##

Atributos:
• Docencia Quinquenios:
Permite clasificar los datos en función del número de quinquenios o tramos de docencia que tiene reconocid el personal a efectos económicos.",sentence,200,36,6919,7119
info_cubo_PDI_v21.md,">Nota: contabiliza los quinquenios acumulados por el efectivo en la fecha (año o mes) seleccionada en la
dimensión “tiempo”.",sentence,124,26,7121,7245
info_cubo_PDI_v21.md,"• Gestión Trienios:
Permite clasificar los datos en función del número de trienios o tramos de gestión que tiene reconocido el personal.",sentence,136,24,7247,7383
info_cubo_PDI_v21.md,">Nota: contabiliza los trienios acumulados por el efectivo en la fecha (año o mes) seleccionada en la dimensi
“tiempo”.",sentence,119,26,7385,7504
info_cubo_PDI_v21.md,"• Investigación Estatal:
Permite clasificar los datos en función del número de sexenios o tramos de investigación reconocidos por la CNEAI, tanto para los cuerpos de funcionarios docentes universitarios como para el personal contratado.",sentence,236,37,7506,7742
info_cubo_PDI_v21.md,">Nota: contabiliza los sexenios reconocidos a efectos económicos acumulados en la fecha (año o mes)
seleccionada en la dimensión “tiempo”.",sentence,138,27,7744,7882
